sseqid	sseq_name
WP_024869974.1	lipid A deacylase LpxR family protein [Pseudoxanthomonas suwonensis]
OFT77678.1	MFS transporter [Burkholderia sp. HMSC10F09]
WP_004903717.1	MULTISPECIES: DNA starvation/stationary phase protection protein [Leuconostoc]
WP_210278300.1	glycosyltransferase family 4 protein [Phyllobacterium myrsinacearum]
WP_251480689.1	epoxide hydrolase N-terminal domain-containing protein, partial [Staphylococcus capitis]
WP_182547205.1	YceD family protein [Phyllobacterium myrsinacearum]
WP_198156941.1	all3515 family Zur-repressed PEP-CTERM protein [Aquincola tertiaricarbonis]
WP_227987328.1	cation diffusion facilitator family transporter [Phyllobacterium sp. T1293]
WP_105733394.1	DeoR/GlpR family DNA-binding transcription regulator [Phyllobacterium myrsinacearum]
ANK03755.1	Quinone oxidoreductase [Escherichia coli O25b:H4]
WP_207863309.1	cbb3-type cytochrome c oxidase subunit I, partial [Pseudomonas sp. 71_D]
WP_227986364.1	glutamate--tRNA ligase [Phyllobacterium sp. T1293]
HCN71530.1	No_Species
MBX4421777.1	No_Species
WP_175731456.1	hypothetical protein [Burkholderia ambifaria]
WP_145561433.1	hypothetical protein [Weissella cibaria]
WP_247224468.1	decarboxylating 6-phosphogluconate dehydrogenase [Weissella cibaria]
WP_163363745.1	ABC transporter permease subunit, partial [Enterobacter cloacae]
WP_180670936.1	MULTISPECIES: malto-oligosyltrehalose trehalohydrolase [unclassified Herbaspirillum]
WP_138761434.1	efflux RND transporter permease subunit [Pseudomonas lactis]
WP_247643914.1	cytochrome b N-terminal domain-containing protein, partial [Brucella abortus]
OOV69272.1	hypothetical protein B1742_24910 [Enterobacter kobei]
1AOA_A	Chain A, T-FIMBRIN
WP_105732643.1	peptide chain release factor 2 [Phyllobacterium myrsinacearum]
WP_088754008.1	MULTISPECIES: efflux RND transporter periplasmic adaptor subunit [Herbaspirillum]
PJI97293.1	transposase [Acidovorax sp. 69]
WP_091924407.1	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB [Burkholderia cepacia]
WP_188343150.1	acyl-CoA carboxylase subunit beta [Phyllobacterium sp. 628]
WP_044397591.1	succinate dehydrogenase assembly factor 2 [Acidovorax temperans]
SQL61706.1	DNA invertase from prophage CP-933H [Escherichia coli]
PNI92973.1	C5orf22 isoform 9, partial [Pan troglodytes]
MBN9135591.1	No_Species
WP_207375164.1	EVE domain-containing protein [Acidovorax temperans]
WP_018228674.1	IMP dehydrogenase [Methyloversatilis universalis]
MBF3906105.1	No_Species
MBQ9351375.1	No_Species
WP_207373089.1	UDP-N-acetylmuramate--L-alanine ligase [Acidovorax temperans]
WP_134444874.1	efflux RND transporter permease subunit, partial [Pseudomonas aeruginosa]
WP_260831518.1	saccharopine dehydrogenase C-terminal domain-containing protein, partial [Salmonella enterica]
WP_182548035.1	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [Phyllobacterium myrsinacearum]
MBR6985772.1	No_Species
MBB4277994.1	No_Species
CAG9251717.1	conserved hypothetical protein [Burkholderia cepacia]
WP_146222981.1	iron-containing alcohol dehydrogenase, partial [Serratia marcescens]
MCI6095608.1	No_Species
WP_105737800.1	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [Phyllobacterium myrsinacearum]
EHL80235.1	hypothetical protein HMPREF1024_05331, partial [Klebsiella sp. 4_1_44FAA]
EHL80281.1	hypothetical protein HMPREF1024_05330 [Klebsiella sp. 4_1_44FAA]
WP_112525459.1	flagellar basal-body MS-ring/collar protein FliF [Phyllobacterium sp. P30BS-XVII]
SUI82125.1	Molybdate-binding periplasmic protein precursor [Serratia marcescens]
XP_030859892.1	LOW QUALITY PROTEIN: zinc finger protein ENSP00000375192-like [Gorilla gorilla gorilla]
TXG93315.1	MAG: IS5/IS1182 family transposase, partial [Zoogloea sp.]
MBN9137500.1	No_Species
TVV34088.1	mevalonate kinase [Weissella cibaria]
WP_176042888.1	MULTISPECIES: hypothetical protein [Burkholderia cepacia complex]
WP_162946000.1	hypothetical protein, partial [Pseudomonas aeruginosa]
WP_211541170.1	gamma-glutamyl-gamma-aminobutyrate hydrolase family protein, partial [Klebsiella pneumoniae]
WP_105735595.1	DUF177 domain-containing protein [Phyllobacterium myrsinacearum]
WP_182603989.1	AAA family ATPase, partial [Klebsiella pneumoniae]
WP_025496246.1	MULTISPECIES: hypothetical protein [Burkholderia]
WP_198983115.1	MFS transporter, partial [Herbaspirillum sp. ASV7]
XP_046859330.1	bifunctional glutamate/proline--tRNA ligase-like [Xenia sp. Carnegie-2017]
REM67724.1	PrkA family serine protein kinase, partial [Mycobacterium tuberculosis]
WP_164530926.1	AraC family transcriptional regulator, partial [Burkholderia cenocepacia]
WP_182993051.1	thiolase family protein [Herbaspirillum frisingense]
GKL45579.1	hypothetical protein NUKP55_52560 [Klebsiella variicola]
WP_060311974.1	molecular chaperone HtpG [Burkholderia anthina]
KAH0501992.1	Plastin-3 [Microtus ochrogaster]
KAI0220076.1	hypothetical protein LSAT2_028402, partial [Lamellibrachia satsuma]
QFR14597.1	Chromosome partition protein Smc [Burkholderia contaminans]
WP_145529164.1	phage replisome organizer N-terminal domain-containing protein [Weissella cibaria]
MBL9073676.1	No_Species
ECE6961930.1	No_Species
WP_059950485.1	gamma-glutamyltransferase [Burkholderia ubonensis]
WP_091884778.1	acyl-CoA carboxylase subunit beta [Phyllobacterium sp. OV277]
WP_197769973.1	molybdate ABC transporter substrate-binding protein [Serratia marcescens]
WP_049022058.1	MFS transporter, partial [Burkholderia cenocepacia]
WP_037404458.1	MULTISPECIES: 30S ribosomal protein S6 [Serratia]
XP_039268249.1	LOW QUALITY PROTEIN: bifunctional glutamate/proline--tRNA ligase-like [Styela clava]
KAF1853409.1	hypothetical protein Lal_00001059 [Lupinus albus]
UDL18779.1	estrogen receptor beta 2, partial [Homo sapiens]
WP_043707533.1	6-phospho-beta-glucosidase [Weissella cibaria]
WP_028133729.1	tyrosine-type recombinase/integrase [Bradyrhizobium japonicum]
WP_088757275.1	tetratricopeptide repeat protein [Herbaspirillum aquaticum]
MCC5613231.1	No_Species
WP_039370820.1	MULTISPECIES: molybdenum cofactor biosynthesis F family protein [Burkholderia]
MCB0986497.1	No_Species
NP_001304977.1	laminin subunit beta-4 isoform 3 precursor [Homo sapiens]
WP_068803382.1	IS5 family transposase [Thauera phenolivorans]
OBS58038.1	hypothetical protein A6R68_10834 [Neotoma lepida]
KWD78296.1	hypothetical protein WL69_23435 [Burkholderia cepacia]
WP_220406577.1	RNase adapter RapZ [Herbaspirillum sp. RU 5E]
WP_235048776.1	ROK family protein [Weissella cibaria]
WP_223615145.1	acyl-CoA carboxylase subunit beta [Phyllobacterium calauticae]
MCE3519840.1	No_Species
KAG1307028.1	hypothetical protein G6F63_016531 [Rhizopus arrhizus]
GKV53456.1	hypothetical protein SLEP1_g59978 [Rubroshorea leprosula]
KOF64820.1	hypothetical protein OCBIM_22020423mg, partial [Octopus bimaculoides]
WP_155633617.1	MULTISPECIES: hypothetical protein [Burkholderia]
WP_230910376.1	DUF3324 domain-containing protein [Weissella cibaria]
WP_088756153.1	MULTISPECIES: RNase adapter RapZ [Herbaspirillum]
AOE05670.1	hypothetical protein [uncultured bacterium]
TIM59358.1	MAG: plasmid partitioning protein RepA, partial [Mesorhizobium sp.]
KAF1035345.1	MAG: Phytochrome-like protein cph1 [Herbaspirillum frisingense]
WP_105732739.1	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU [Phyllobacterium myrsinacearum]
KAI2586831.1	ribosomal protein L17, partial [Homo sapiens]
WP_261721990.1	phage tail protein [Weissella cibaria]
MBK6655615.1	No_Species
WP_163651153.1	YdiU family protein [Sheuella amnicola]
DAD32966.1	TPA_asm: hypothetical protein HUJ06_011817 [Nelumbo nucifera]
WP_188344318.1	acetyl-CoA C-acetyltransferase [Phyllobacterium sp. 628]
MBZ5941688.1	No_Species
TIM18233.1	MAG: ABC transporter permease subunit, partial [Mesorhizobium sp.]
HAJ70570.1	No_Species
QDE47267.1	hypothetical protein EIN43_05920 [Enterobacter hormaechei]
QCE13761.1	hypothetical protein DEO72_LG11g759 [Vigna unguiculata]
RDS98088.1	hypothetical protein DWU95_44845, partial [Burkholderia contaminans]
NEU34109.1	No_Species
WP_012212955.1	molecular chaperone HtpG [Burkholderia multivorans]
WP_102662392.1	MULTISPECIES: malto-oligosyltrehalose trehalohydrolase [Herbaspirillum]
CAF1546709.1	unnamed protein product, partial [Rotaria sordida]
MBA8902474.1	No_Species
WP_175011460.1	hypothetical protein [Burkholderia lata]
XP_011727794.1	centrosomal protein of 170 kDa isoform X1 [Macaca nemestrina]
WP_182547647.1	MULTISPECIES: DUF1344 domain-containing protein [Phyllobacterium]
WP_077238065.1	malto-oligosyltrehalose trehalohydrolase [Herbaspirillum sp. VT-16-41]
MAF04002.1	No_Species
WP_186802813.1	gamma-glutamyl-gamma-aminobutyrate hydrolase family protein, partial [Escherichia coli]
WP_034336954.1	IMP dehydrogenase, partial [Herbaspirillum sp. B39]
MBL9058658.1	No_Species
WP_247545115.1	class I tRNA ligase family protein, partial [Bacillus safensis]
WP_102663539.1	MULTISPECIES: redox-regulated ATPase YchF [Herbaspirillum]
MBY3002805.1	No_Species
MBR7559296.1	No_Species
KAF3452254.1	hypothetical protein FNV43_RR08352 [Rhamnella rubrinervis]
WP_182549994.1	DeoR/GlpR family DNA-binding transcription regulator [Phyllobacterium myrsinacearum]
NWH83123.1	No_Species
WP_142908724.1	hypothetical protein, partial [Klebsiella pneumoniae]
KAG8125203.1	hypothetical protein E2320_020449, partial [Naja naja]
WP_221748027.1	cold-shock protein, partial [Serratia marcescens]
MCK6435191.1	No_Species
WP_105733039.1	nickel/cobalt transporter [Phyllobacterium myrsinacearum]
RVD49257.1	saccharopine dehydrogenase family protein, partial [Mesorhizobium sp. M2D.F.Ca.ET.140.01.1.1]
WP_105735201.1	flagellar basal-body MS-ring/collar protein FliF [Phyllobacterium myrsinacearum]
SYW20820.1	conserved hypothetical protein [Oenococcus oeni]
MBI5319560.1	No_Species
SDL03621.1	Transposase, partial [Dyella jiangningensis]
MBL9135973.1	No_Species
MBA4060890.1	No_Species
WP_089475117.1	CoA transferase [Burkholderia sp. AU6039]
WP_105732720.1	peptidylprolyl isomerase [Phyllobacterium myrsinacearum]
XP_047560021.1	collagen alpha-1(I) chain-like [Lutra lutra]
WP_182510422.1	MULTISPECIES: PAS domain-containing sensor histidine kinase [unclassified Phyllobacterium]
MBN9138349.1	No_Species
WP_010373941.1	MULTISPECIES: threonine/serine exporter family protein [Weissella]
MBA4061755.1	No_Species
WP_095145807.1	MULTISPECIES: AAA family ATPase [Burkholderia]
WP_105733008.1	acyl-CoA carboxylase subunit beta [Phyllobacterium myrsinacearum]
MCP1574614.1	No_Species
MBQ9353098.1	No_Species
WP_197253186.1	hypothetical protein, partial [Paenibacillus dendritiformis]
CPO07075.1	protein kinase [Bordetella pertussis]
WP_043710953.1	DNA starvation/stationary phase protection protein [Weissella cibaria]
EAX03798.1	chromosome 6 open reading frame 107, isoform CRA_a [Homo sapiens]
MBZ4138597.1	No_Species
MYV35361.1	No_Species
KFL02869.1	RNA chaperone, negative regulator of cspA transcription [Serratia marcescens]
WP_187489163.1	cbb3-type cytochrome c oxidase subunit I, partial [Pantoea agglomerans]
MBN9136346.1	No_Species
KRY25799.1	hypothetical protein T01_4125 [Trichinella spiralis]
WP_205951110.1	hypothetical protein, partial [Rahnella variigena]
MCP4621266.1	No_Species
KMI40251.1	hypothetical protein SM87_00040 [Klebsiella pneumoniae]
MBX9817518.1	No_Species
WP_247223969.1	mevalonate kinase [Weissella cibaria]
MBC8830710.1	No_Species
XP_016118750.1	PREDICTED: 60S ribosomal protein L17-like [Sinocyclocheilus grahami]
WP_059871186.1	molecular chaperone HtpG [Burkholderia ubonensis]
WP_004928241.1	MULTISPECIES: cold-shock protein [Serratia]
EAY70846.1	Major facilitator superfamily transporter [Burkholderia dolosa AU0158]
ARL03445.1	leucine--tRNA ligase [Burkholderia pseudomallei]
MBT9491819.1	No_Species
KAF3945816.1	hypothetical protein CMV_027847, partial [Castanea mollissima]
WP_028916758.1	lipid A deacylase LpxR family protein [Pseudoxanthomonas sp. J35]
WP_247734511.1	IS5 family transposase [Thauera aromatica]
WP_198983729.1	thiolase family protein [Herbaspirillum sp. ASV7]
WP_258898323.1	hypothetical protein [Burkholderia glumae]
XP_032004516.1	neuroblastoma breakpoint family member 3-like, partial [Hylobates moloch]
WP_130269144.1	isochorismatase family cysteine hydrolase [Phyllobacterium myrsinacearum]
MBC7206628.1	No_Species
WP_124620048.1	YhaN family protein [Burkholderia contaminans]
KFW88254.1	40S ribosomal protein S20, partial [Manacus vitellinus]
XP_014769709.1	PREDICTED: zinc finger protein 714-like, partial [Octopus bimaculoides]
WP_187181493.1	hypothetical protein [Serratia ureilytica]
SOY41211.1	hypothetical protein CBM2587_A10193 [Cupriavidus taiwanensis]
WP_110003338.1	response regulator transcription factor, partial [Phyllobacterium myrsinacearum]
MCE3520210.1	No_Species
WP_154134822.1	tetratricopeptide repeat protein [Herbaspirillum sp. CAH-3]
WP_089447956.1	MULTISPECIES: hypothetical protein [unclassified Burkholderia]
WP_214342406.1	hypothetical protein, partial [Serratia marcescens]
XP_017901088.1	PREDICTED: collagen alpha-1(I) chain-like [Capra hircus]
MBP8940253.1	No_Species
XP_036700700.1	inaD-like protein isoform X2 [Balaenoptera musculus]
WP_034334258.1	MFS transporter, partial [Herbaspirillum sp. B39]
MBT2861079.1	No_Species
XP_014982960.2	centrosomal protein of 170 kDa isoform X1 [Macaca mulatta]
WP_130271388.1	DUF2852 domain-containing protein [Phyllobacterium myrsinacearum]
BBG70258.1	NAD(P)H-binding protein [Serratia marcescens]
MBA8901989.1	No_Species
WP_227869472.1	hypothetical protein, partial [Listeria monocytogenes]
EOA03053.1	GroEL [Herbaspirillum frisingense GSF30]
WP_247224963.1	DNA-directed RNA polymerase subunit beta [Weissella cibaria]
CBA31533.1	30S ribosomal protein S4 [Curvibacter putative symbiont of Hydra magnipapillata]
WP_145463373.1	decarboxylating 6-phosphogluconate dehydrogenase [Weissella cibaria]
WP_179117110.1	alkaline phosphatase family protein, partial [Burkholderia cenocepacia]
WP_223612441.1	nickel/cobalt transporter [Phyllobacterium calauticae]
WP_049019715.1	alkaline phosphatase family protein, partial [Burkholderia cenocepacia]
WP_220497333.1	AadA family aminoglycoside 3''-O-nucleotidyltransferase [Burkholderia contaminans]
CVA67693.1	thioester reductase domain [Serratia marcescens]
WP_079214782.1	CHASE3 domain-containing protein [Herbaspirillum robiniae]
TKB06228.1	MAG: isoleucine--tRNA ligase, partial [Mesorhizobium sp.]
PPR86460.1	hypothetical protein GOBAR_AA34244 [Gossypium barbadense]
EAX07802.1	high-mobility group nucleosomal binding domain 2, isoform CRA_a [Homo sapiens]
EAW93804.1	hypothetical protein MGC72075, isoform CRA_g [Homo sapiens]
MBX9381716.1	No_Species
CAG9196068.1	hypothetical protein BGLA2_120007 [Burkholderia gladioli]
WP_212085221.1	hypothetical protein [Burkholderia ambifaria]
STU83553.1	putative arginine/ornithine antiporter [Klebsiella pneumoniae subsp. pneumoniae]
WP_091877618.1	glutamate--tRNA ligase [Phyllobacterium sp. OV277]
MBQ9352382.1	No_Species
KAF1852479.1	hypothetical protein Lal_00037211 [Lupinus albus]
WP_119966208.1	EVE domain-containing protein [Simplicispira lacusdiani]
WP_210065035.1	hypothetical protein, partial [Mycobacterium tuberculosis]
POV33213.1	hypothetical protein C3394_26720 [Enterobacter cloacae complex sp. ECNIH11]
WP_227986936.1	GFA family protein [Phyllobacterium sp. T1293]
ESM61955.1	hypothetical protein L390_03389, partial [Klebsiella quasipneumoniae subsp. similipneumoniae]
WP_223613725.1	acetyl-CoA C-acetyltransferase [Phyllobacterium calauticae]
WP_207860793.1	hypothetical protein, partial [Photobacterium kishitanii]
WP_175775047.1	hypothetical protein [Burkholderia ambifaria]
MBQ9353158.1	No_Species
POI23058.1	hypothetical protein CIB84_013195, partial [Bambusicola thoracicus]
PBH69834.1	RNAase, partial [Clostridioides difficile]
MBM3849776.1	No_Species
WP_043940764.1	DNA-directed RNA polymerase subunit beta [Weissella cibaria]
WP_077233564.1	MULTISPECIES: hypothetical protein [Burkholderia cepacia complex]
MBN9138126.1	No_Species
NDJ00150.1	No_Species
WP_217005838.1	autotransporter outer membrane beta-barrel domain-containing protein [Agrobacterium salinitolerans]
EFH93632.1	hypothetical protein HMPREF0391_11290 [Finegoldia magna ATCC 53516]
BAO37022.1	hypothetical protein SM39_pSMC2_53 (plasmid) [Serratia marcescens SM39]
AFB82957.1	hypothetical protein (plasmid) [Klebsiella pneumoniae]
MBQ9353184.1	No_Species
WP_211579916.1	amino acid permease, partial [Klebsiella pneumoniae]
MBV5285706.1	No_Species
MBA2398767.1	No_Species
WP_226970283.1	phage replisome organizer N-terminal domain-containing protein [Weissella cibaria]
XP_048448723.1	CLIP-associating protein 1-like, partial [Rhincodon typus]
XP_006901643.1	PREDICTED: plastin-3-like [Elephantulus edwardii]
KAI2537094.1	hypothetical protein KI723_050261 [Homo sapiens]
MBK0549875.1	No_Species
WP_210210902.1	hypothetical protein, partial [Xanthobacter tagetidis]
WP_241813446.1	GNAT family N-acetyltransferase [Herbaspirillum sp. C7C2]
OFE43861.1	hypothetical protein BJN41_03810 [Acinetobacter towneri]
TIB97350.1	hypothetical protein E3Q16_04427 [Wallemia mellicola]
KMH41885.1	hypothetical protein SM71_03098, partial [Klebsiella pneumoniae]
WP_199537959.1	GntR family transcriptional regulator [Phyllobacterium myrsinacearum]
KAI5384051.1	hypothetical protein KIW84_071163 [Pisum sativum]
WP_201325900.1	epoxide hydrolase, partial [Burkholderia sp. E168m23]
MWT89626.1	No_Species
CAH0343659.1	hypothetical protein RHI9324_05396 [Rhizobium sp. CECT 9324]
WP_130269134.1	DUF177 domain-containing protein [Phyllobacterium myrsinacearum]
WP_171289996.1	gamma-glutamyl-gamma-aminobutyrate hydrolase family protein, partial [Acinetobacter baumannii]
TGS35730.1	saccharopine dehydrogenase family protein, partial [Mesorhizobium sp. M1D.F.Ca.ET.184.01.1.1]
HCN26262.1	No_Species
WP_234293635.1	malto-oligosyltrehalose trehalohydrolase [Herbaspirillum frisingense]
WP_077966296.1	Zn-dependent hydrolase [Ensifer adhaerens]
XP_048359466.1	beta-hexosaminidase subunit beta [Sphaerodactylus townsendi]
WP_220407264.1	MFS transporter [Herbaspirillum sp. RU 5E]
